match_id,home,away,i,j,proba
13,Brazil,Morocco,5,5,3.24502996122083e-05
13,Brazil,Morocco,5,6,5.743703031360864e-06
13,Brazil,Morocco,6,0,0.0006226315513826463
13,Brazil,Morocco,6,1,0.0006612347075683705
13,Brazil,Morocco,6,2,0.0003511156297188047
13,Brazil,Morocco,6,3,0.0001242949329204569
13,Brazil,Morocco,6,4,3.300030469038131e-05
13,Brazil,Morocco,6,5,7.009264716236991e-06
13,Brazil,Morocco,6,6,1.2406398547739463e-06
14,Haiti,Scotland,0,0,0.08577737516301642
14,Haiti,Scotland,0,1,0.13424159213012074
14,Haiti,Scotland,0,2,0.10504404584181946
14,Haiti,Scotland,0,3,0.054797977247482484
14,Haiti,Scotland,0,4,0.021439708598077516
14,Haiti,Scotland,0,5,0.006710628791198266
14,Haiti,Scotland,0,6,0.0017503556763708789
14,Haiti,Scotland,1,0,0.07642764127024765
14,Haiti,Scotland,1,1,0.11960925858793758
14,Haiti,Scotland,1,2,0.09359424484506115
14,Haiti,Scotland,1,3,0.0488249977275069
14,Haiti,Scotland,1,4,0.01910278036088707
14,Haiti,Scotland,1,5,0.0059791702529576555
14,Haiti,Scotland,1,6,0.001559566907646453
14,Haiti,Scotland,2,0,0.03404851418589532
14,Haiti,Scotland,2,1,0.05328592470092619
14,Haiti,Scotland,2,2,0.041696236078474745
14,Haiti,Scotland,2,3,0.02175153648760432
14,Haiti,Scotland,2,4,0.00851028865077519
14,Haiti,Scotland,2,5,0.0026637203476926356
14,Haiti,Scotland,2,6,0.0006947870573564949
14,Haiti,Scotland,3,0,0.01011240871321091
14,Haiti,Scotland,3,1,0.015825919636175075
14,Haiti,Scotland,3,2,0.012383782115306998
14,Haiti,Scotland,3,3,0.006460206336818482
14,Haiti,Scotland,3,4,0.002527555729280231
14,Haiti,Scotland,3,5,0.0007911249432647127
14,Haiti,Scotland,3,6,0.00020635175603487895
14,Haiti,Scotland,4,0,0.00225253904086773
14,Haiti,Scotland,4,1,0.0035252235989579974
14,Haiti,Scotland,4,2,0.002758487466184633
14,Haiti,Scotland,4,3,0.0014390109615263166
14,Haiti,Scotland,4,4,0.0005630130386971713
14,Haiti,Scotland,4,5,0.0001762230811122147
14,Haiti,Scotland,4,6,4.596485365676927e-05
14,Haiti,Scotland,5,0,0.0004014024570826297
14,Haiti,Scotland,5,1,0.0006281948453343156
14,Haiti,Scotland,5,2,0.0004915624664741019
14,Haiti,Scotland,5,3,0.0002564317533439898
14,Haiti,Scotland,5,4,0.00010032892349583599
14,Haiti,Scotland,5,5,3.140295305419668e-05
14,Haiti,Scotland,5,6,8.190936921636289e-06
14,Haiti,Scotland,6,0,5.9608264876770415e-05
14,Haiti,Scotland,6,1,9.328693453214571e-05
14,Haiti,Scotland,6,2,7.299702627140402e-05
14,Haiti,Scotland,6,3,3.808011537158242e-05
14,Haiti,Scotland,6,4,1.4898845139131621e-05
14,Haiti,Scotland,6,5,4.6633385285482e-06
14,Haiti,Scotland,6,6,1.2163541328629872e-06
20,Australia,Turkey,0,0,0.0890996386561615
20,Australia,Turkey,0,1,0.13124376774052587
20,Australia,Turkey,0,2,0.09666103494089733
20,Australia,Turkey,0,3,0.04746056815598057
20,Australia,Turkey,0,4,0.01747735422343985
20,Australia,Turkey,0,5,0.00514882855422538
20,Australia,Turkey,0,6,0.0012640374100623309
20,Australia,Turkey,1,0,0.08419915853007261
20,Australia,Turkey,1,1,0.12402536051479696
20,Australia,Turkey,1,2,0.09134467801914797
20,Australia,Turkey,1,3,0.04485023690740164
20,Australia,Turkey,1,4,0.016516099741150658
20,Australia,Turkey,1,5,0.0048656429837429845
20,Australia,Turkey,1,6,0.0011945153525089027
20,Australia,Turkey,2,0,0.0397841024054593
20,Australia,Turkey,2,1,0.05860198284324155
20,Australia,Turkey,2,2,0.043160360364047405
20,Australia,Turkey,2,3,0.021191736938747274
20,Australia,Turkey,2,4,0.007803857127693685
20,Australia,Turkey,2,5,0.0022990163098185598
20,Australia,Turkey,2,6,0.0005644085040604564
20,Australia,Turkey,3,0,0.012531992257719683
20,Australia,Turkey,3,1,0.01845962459562109
20,Australia,Turkey,3,2,0.013595513514674936
20,Australia,Turkey,3,3,0.006675397135705392
20,Australia,Turkey,3,4,0.002458214995223511
20,Australia,Turkey,3,5,0.0007241901375928464
20,Australia,Turkey,3,6,0.0001777886787790438
20,Australia,Turkey,4,0,0.0029606831708862734
20,Australia,Turkey,4,1,0.004361086310715481
20,Australia,Turkey,4,2,0.003211940067841952
20,Australia,Turkey,4,3,0.0015770625733103982
20,Australia,Turkey,4,4,0.0005807532926215542
20,Australia,Turkey,4,5,0.00017108992000630988
20,Australia,Turkey,4,6,4.2002575361549076e-05
20,Australia,Turkey,5,0,0.0005595691192975055
20,Australia,Turkey,5,1,0.0008242453127252255
20,Australia,Turkey,5,2,0.0006070566728221288
20,Australia,Turkey,5,3,0.0002980648263556651
20,Australia,Turkey,5,4,0.0001097623723054737
20,Australia,Turkey,5,5,3.233599488119255e-05
20,Australia,Turkey,5,6,7.938486743332772e-06
20,Australia,Turkey,6,0,8.813213628935712e-05
20,Australia,Turkey,6,1,0.00012981863675422305
20,Australia,Turkey,6,2,9.561142596948529e-05
20,Australia,Turkey,6,3,4.694521015101727e-05
20,Australia,Turkey,6,4,1.728757363811211e-05
20,Australia,Turkey,6,5,5.092919193787828e-06
20,Australia,Turkey,6,6,1.2503116620749119e-06
25,Germany,Curaçao,0,0,0.05218292212391174
25,Germany,Curaçao,0,1,0.029431168077886222
25,Germany,Curaçao,0,2,0.008299589397963911
25,Germany,Curaçao,0,3,0.001560322806817215
25,Germany,Curaçao,0,4,0.00022000551576122722
25,Germany,Curaçao,0,5,2.4816622177866462e-05
25,Germany,Curaçao,0,6,2.332762484719446e-06
25,Germany,Curaçao,1,0,0.12466500095402513
25,Germany,Curaçao,1,1,0.07031106053807018
25,Germany,Curaçao,1,2,0.019827719071735785
25,Germany,Curaçao,1,3,0.0037276111854863264
25,Germany,Curaçao,1,4,0.0005255931771535717
25,Germany,Curaçao,1,5,5.928691038292297e-05
25,Germany,Curaçao,1,6,5.572969575994756e-06
25,Germany,Curaçao,2,0,0.14891234363958303
25,Germany,Curaçao,2,1,0.08398656181272483
25,Germany,Curaçao,2,2,0.023684210431188395
25,Germany,Curaçao,2,3,0.0044526315610634165
25,Germany,Curaçao,2,4,0.0006278210501099415
